True,sitting,sitting_phone_talking,standing,standing_phone_talking,walking,walking_phone_talking
sitting,99.65277777777777,8.333333333333334,0.2986857825567503,1.6666666666666667,0.3068661296509398,1.0
sitting_phone_talking,0.0,91.66666666666667,0.0,0.0,0.0,0.0
standing,0.11574074074074074,0.0,96.29629629629629,0.0,1.1123897199846566,1.0
standing_phone_talking,0.0,0.0,0.17921146953405018,91.66666666666667,0.11507479861910241,0.0
walking,0.23148148148148148,0.0,2.6284348864994027,6.666666666666667,97.66014576141158,9.0
walking_phone_talking,0.0,0.0,0.5973715651135006,0.0,0.8055235903337169,89.0
