True,sitting,sitting_phone_talking,standing,standing_phone_talking,walking,walking_phone_talking
sitting,99.41383352872215,3.8461538461538463,0.1721170395869191,0.0,0.47318611987381703,1.6666666666666667
sitting_phone_talking,0.0,92.3076923076923,0.05737234652897304,0.0,0.0,0.0
standing,0.29308323563892147,3.8461538461538463,96.55765920826161,1.7543859649122806,1.1041009463722398,0.0
standing_phone_talking,0.0,0.0,0.22948938611589215,96.49122807017544,0.07886435331230283,0.0
walking,0.23446658851113716,0.0,2.6965002868617325,1.7543859649122806,97.75236593059937,7.5
walking_phone_talking,0.05861664712778429,0.0,0.2868617326448652,0.0,0.5914826498422713,90.83333333333333
