True,sitting,sitting_phone_talking,standing,standing_phone_talking,walking,walking_phone_talking
sitting,89.1891891891892,6.382978723404255,4.545454545454546,0.0,2.272727272727273,1.7857142857142858
sitting_phone_talking,2.7027027027027026,93.61702127659575,0.0,0.0,0.0,0.0
standing,5.405405405405405,0.0,90.9090909090909,5.882352941176471,15.909090909090908,14.285714285714286
standing_phone_talking,0.0,0.0,4.545454545454546,90.19607843137256,9.090909090909092,0.0
walking,2.7027027027027026,0.0,0.0,1.9607843137254901,61.36363636363637,16.071428571428573
walking_phone_talking,0.0,0.0,0.0,1.9607843137254901,11.363636363636363,67.85714285714286
