True,sitting,sitting_phone_talking,standing,standing_phone_talking,walking,walking_phone_talking
sitting,99.65095986038395,0.0,0.4828002414001207,0.0,0.6797583081570997,0.0
sitting_phone_talking,0.0,91.66666666666667,0.0,0.0,0.0,0.0
standing,0.2326934264107039,0.0,94.32709716354859,1.7241379310344827,2.756797583081571,3.4482758620689653
standing_phone_talking,0.0,0.0,0.24140012070006034,89.65517241379311,0.11329305135951662,2.2988505747126435
walking,0.11634671320535195,8.333333333333334,4.526252263126132,6.896551724137931,94.63746223564955,20.689655172413794
walking_phone_talking,0.0,0.0,0.4224502112251056,1.7241379310344827,1.8126888217522659,73.5632183908046
