True,sitting,sitting_phone_talking,standing,standing_phone_talking,walking,walking_phone,walking_phone_talking
sitting,99.53216374269006,1.9607843137254901,0.23201856148491878,0.0,0.20635575732562939,0.8264462809917356,1.5384615384615385
sitting_phone_talking,0.05847953216374269,94.11764705882354,0.0,0.0,0.0,0.0,0.0
standing,0.11695906432748537,3.9215686274509802,96.2877030162413,7.2727272727272725,1.8159306644655386,3.3057851239669422,2.3076923076923075
standing_phone_talking,0.0,0.0,0.4060324825986079,90.9090909090909,0.0,0.8264462809917356,2.3076923076923075
walking,0.23391812865497075,0.0,2.726218097447796,1.8181818181818181,96.36813867106892,17.355371900826448,21.53846153846154
walking_phone,0.05847953216374269,0.0,0.0,0.0,0.3714403631861329,76.03305785123968,1.5384615384615385
walking_phone_talking,0.0,0.0,0.3480278422273782,0.0,1.2381345439537763,1.6528925619834711,70.76923076923077
